Year,Team,Player,+/-,Games played,Points played,Minutes played,O-line points played,+/- O-line,D-line points played,+/- D-line,Touches,Goals,Callahans,Assists,Throws,Throw aways,Stalled's,Passer Penalties (turnovers),Callahaned's (other team scored),Throw %,Catches,Drops,Catch %,Ds,Pulls,Avg Pull Hang Time,OB Pulls
2017,Detroit Mechanix,Adnan,-1,6,77.5,92.8,13,-4,64.5,-39,27,2,0,1,26,7,0,0,0,73,19,2,90,5,13,6.8,0
2017,Detroit Mechanix,Anonymous,1,1,1,0.1,1,0,0,0,8,0,0,3,15,1,0,0,0,93,3,1,75,0,12,1.5,0
2017,Detroit Mechanix,Austin,-2,6,138.5,227.6,113,29,25.5,-5,275,1,0,21,280,26,0,0,0,91,205,2,99,4,6,3.4,0
2017,Detroit Mechanix,Billy,-1,3,35,36.9,13,-4,22,-11,11,0,0,0,11,2,0,0,0,82,8,0,100,1,16,6.6,0
2017,Detroit Mechanix,Bobby,5,5,77.5,113.5,29,2,48.5,-26,32,7,0,1,25,6,0,0,0,76,29,0,100,3,13,0,0
2017,Detroit Mechanix,Bones,-15,6,124,179.8,58.5,-6,65.5,-31,226,1,0,13,224,31,0,0,0,86,165,1,99,3,5,0,0
2017,Detroit Mechanix,Brendan,1,1,8,10.8,1,0,7,-1,2,1,0,0,1,0,0,0,0,100,2,0,100,0,4,0,0
2017,Detroit Mechanix,Bubbles,10,5,97.5,126.1,23,-2,74.5,-36,30,5,0,1,25,5,0,0,0,80,28,1,97,10,66,5.6,0
2017,Detroit Mechanix,Burke,6,3,48,74.3,37,11,11,0,15,5,0,2,9,1,0,0,0,89,13,2,87,2,0,0,0
2017,Detroit Mechanix,Charlie,1,2,32,38.3,10,3,22,-10,10,2,0,1,8,2,0,0,0,75,10,1,91,1,0,0,0
2017,Detroit Mechanix,Coley,3,4,60.5,85.6,43.5,15,17,-4,85,3,0,4,81,6,0,0,0,93,49,0,100,2,0,0,0
2017,Detroit Mechanix,Dagher,-3,4,73,124.3,56.5,10,16.5,-4,116,1,0,3,115,6,0,0,0,95,95,3,97,2,0,0,0
2017,Detroit Mechanix,Dan D,12,6,146,235.8,132.5,38,13.5,1,286,5,0,20,281,20,0,0,0,93,211,0,100,7,1,7.6,0
2017,Detroit Mechanix,Danny,3,9,114.5,131.5,22.5,-3,92,-52,56,5,0,3,50,10,0,0,0,80,41,0,100,5,5,5.3,1
2017,Detroit Mechanix,Del,-3,4,69,102,45,8,24,-12,42,5,0,2,37,7,0,0,0,81,41,4,91,1,0,0,0
2017,Detroit Mechanix,Dutch,-1,3,44.5,63.4,33,7,11.5,-3,76,1,0,4,73,7,0,0,0,90,51,0,100,1,0,0,0
2017,Detroit Mechanix,Gary,-1,5,63,74.7,8.5,-4,54.5,-26,38,1,0,3,37,5,0,0,0,86,28,1,97,1,0,0,0
2017,Detroit Mechanix,Griffin,10,7,160.5,246.2,139,29,21.5,-9,132,8,0,5,123,7,0,0,0,94,127,4,97,8,0,0,0
2017,Detroit Mechanix,Hubbard,7,2,41.5,58.2,13.5,7,28,-9,27,4,0,2,21,0,0,0,0,100,25,0,100,1,0,0,0
2017,Detroit Mechanix,J,0,3,35,45.5,12.5,-1,22.5,-14,14,0,0,2,13,3,0,0,0,77,11,0,100,1,1,0,0
2017,Detroit Mechanix,JB,-3,4,49,60.3,12.5,1,36.5,-15,49,0,0,1,49,5,1,0,0,88,45,0,100,2,0,0,0
2017,Detroit Mechanix,Johnny,8,3,72,119.1,62.5,24,9.5,-4,112,12,0,11,99,18,0,0,0,82,105,0,100,3,3,8.5,0
2017,Detroit Mechanix,Josh,-10,9,150.5,186.1,56.5,-4,94,-53,125,1,0,1,124,15,0,0,0,88,86,1,99,4,18,0,0
2017,Detroit Mechanix,Kevin,1,3,52.5,66.7,17,-1,35.5,-24,10,1,0,1,8,1,0,0,0,88,10,2,83,2,0,0,0
2017,Detroit Mechanix,Lee,1,1,10,15.3,4,-1,6,-6,4,0,0,1,4,0,0,0,0,100,4,0,100,0,0,0,0
2017,Detroit Mechanix,Licki,9,5,118.5,194.1,103.5,29,15,0,134,12,1,7,122,13,0,0,0,89,120,1,99,4,0,0,0
2017,Detroit Mechanix,Lindberg,5,5,79,126.3,52,16,27,-5,100,5,0,12,95,11,0,0,0,88,76,5,94,4,5,7,0
2017,Detroit Mechanix,Luca,-1,2,17.5,22.2,2,0,15.5,-15,12,0,0,0,11,1,0,0,0,91,12,0,100,0,0,0,0
2017,Detroit Mechanix,Mark,7,6,78,82.6,17.5,4,60.5,-30,16,3,0,4,12,2,0,0,0,83,14,0,100,2,3,2.9,0
2017,Detroit Mechanix,Murphy,-6,5,59,77.9,22.5,-4,36.5,-18,50,0,0,2,48,9,0,0,0,81,38,1,97,2,2,3.3,0
2017,Detroit Mechanix,Parker,10,5,107.5,156.1,80.5,15,27,-14,40,7,0,5,33,3,0,0,0,91,39,2,95,3,0,0,0
2017,Detroit Mechanix,Rauls,1,2,46.5,75,37,6,9.5,-2,69,4,0,4,65,5,0,0,0,92,60,3,95,1,0,0,0
2017,Detroit Mechanix,Rio,22,6,121,166.9,98,37,23,-7,80,14,0,9,66,8,0,0,0,88,77,1,99,8,0,0,0
2017,Detroit Mechanix,Rooster,-3,5,63.5,93.9,25,-3,38.5,-20,50,4,0,1,46,6,0,0,0,87,37,2,95,0,0,0,0
2017,Detroit Mechanix,Skunk,5,2,30.5,44.2,6.5,2,24,-7,19,3,0,1,15,1,1,0,0,87,19,1,95,4,1,6.5,0
2017,Detroit Mechanix,Sluka,-2,3,45,38.2,5,-4,40,-27,5,0,0,0,5,2,0,0,0,60,4,1,80,1,0,0,0
2017,Detroit Mechanix,Sparky,35,8,170.5,303.7,151.5,28,19,4,148,38,0,3,109,7,0,0,0,94,146,8,95,9,0,0,0
2017,Detroit Mechanix,Tang,2,4,62.5,88,24,-1,38.5,-24,48,0,0,5,48,3,0,0,0,94,39,1,98,1,0,0,1
2017,Detroit Mechanix,X,6,8,82.5,122.2,21.5,-7,61,-33,35,1,0,2,33,3,0,0,0,91,33,2,94,8,1,0,0
2017,Detroit Mechanix,Yergin,-1,2,30.5,36.5,15,3,15.5,-11,5,0,0,0,5,0,0,0,0,100,5,2,71,1,0,0,0
2017,Detroit Mechanix,AVERAGE,3,4.3,72.3,,40.5,6.9,31.8,-15.1,65.5,4,0,4,61.3,6.6,0.1,0,0,87.4,53.3,1.4,95.2,2.9,4.4,,0.1
2017,Detroit Mechanix,TOTAL,,,,,,,,,2619,162,1,161,2452,265,2,0,0,,2130,55,,117,175,,2
2017,Indianapolis AlleyCats 2017,Alex,4,3,41,45.9,5,-3,36,-24,10,2,0,0,8,1,0,0,0,88,10,0,100,3,0,0,0
2017,Indianapolis AlleyCats 2018,Ames,-9,9,160,209.8,84,23,76,-26,187,1,0,5,186,17,0,0,0,91,126,1,99,3,2,7.8,0
2017,Indianapolis AlleyCats 2019,Anonymous,3,0,0,0,0,0,0,0,4,2,0,2,8,0,0,0,0,100,2,1,67,0,6,1.6,2
2017,Indianapolis AlleyCats 2020,Cam,47,11,266,360.6,232,103,34,3,226,38,0,35,187,26,0,0,0,86,214,5,98,5,0,0,0
2017,Indianapolis AlleyCats 2021,Colin,10,11,167,223.4,16,-6,151,-73,57,9,0,3,48,6,0,0,0,88,40,2,95,6,1,6.1,0
2017,Indianapolis AlleyCats 2022,Colton,1,1,13,11.1,0,0,13,-7,2,1,0,0,1,0,0,0,0,100,2,0,100,0,0,0,0
2017,Indianapolis AlleyCats 2023,Conner,3,2,23,18.1,0,0,23,-8,5,1,0,0,4,0,0,0,0,100,5,0,100,2,0,0,0
2017,Indianapolis AlleyCats 2024,Cox,1,9,170,218.2,88,16,82,-26,204,7,0,13,193,22,0,0,0,89,138,0,100,3,7,6.7,0
2017,Indianapolis AlleyCats 2025,Dana,7,7,95,112,17,0,78,-18,41,6,0,3,34,4,0,0,0,88,32,1,97,3,7,9.9,3
2017,Indianapolis AlleyCats 2026,Danger,10,11,247,337.1,216,98,31,1,146,19,0,7,128,13,0,0,0,90,138,7,95,4,0,0,0
2017,Indianapolis AlleyCats 2027,Donovan,-2,4,47,43,2,-2,45,-12,17,2,0,1,14,2,0,0,0,86,15,3,83,0,4,12.7,1
2017,Indianapolis AlleyCats 2028,Heath,1,7,58,73.7,3,1,55,-27,20,1,0,1,18,1,0,0,0,94,19,1,95,1,1,5.5,0
2017,Indianapolis AlleyCats 2029,Jarvis,4,10,103,101.2,8,-2,95,-40,30,3,0,2,26,4,0,0,0,85,23,0,100,3,3,5,0
2017,Indianapolis AlleyCats 2030,Jesse,1,1,8,9.3,0,0,8,-4,1,1,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0
2017,Indianapolis AlleyCats 2031,Joey,-2,9,149,195.5,132,53,17,4,258,2,0,14,256,20,0,0,0,92,191,3,98,5,0,0,0
2017,Indianapolis AlleyCats 2032,John J,18,10,146.5,182.8,20.5,1,126,-55,25,6,0,2,19,2,0,0,0,89,22,0,100,12,0,0,0
2017,Indianapolis AlleyCats 2033,Josh,1,2,14,12.9,1,-1,13,-4,1,1,0,0,0,0,0,0,0,0,1,0,100,0,1,5.3,0
2017,Indianapolis AlleyCats 2034,Keenan,36,11,274.5,376,242.5,107,32,0,447,20,0,33,428,18,0,0,1,96,322,3,99,4,0,0,0
2017,Indianapolis AlleyCats 2035,Kip,3,4,48,39.2,0,0,48,-23,7,1,0,0,6,0,0,0,0,100,5,1,83,3,0,0,0
2017,Indianapolis AlleyCats 2036,Kobyra,-2,7,109,147.9,21,-3,88,-39,35,2,0,4,33,9,0,0,0,73,25,1,96,2,6,14.3,1
2017,Indianapolis AlleyCats 2037,Levi,16,10,191.5,288.4,69.5,0,122,-37,91,14,0,16,77,16,0,0,0,79,79,2,98,4,5,7.3,0
2017,Indianapolis AlleyCats 2038,Nick,22,9,178.5,250.9,36.5,-12,142,-52,79,5,0,16,72,14,0,0,0,81,63,1,98,16,96,7.7,7
2017,Indianapolis AlleyCats 2039,Rick,77,11,259,351.4,219,100,40,7,227,47,0,30,180,15,0,0,0,92,217,5,98,20,1,4.3,0
2017,Indianapolis AlleyCats 2040,Sam,-1,6,96,114.6,77,44,19,-8,127,1,0,5,126,6,0,0,0,95,97,2,98,1,0,0,0
2017,Indianapolis AlleyCats 2041,Specs,23,5,114.5,186.8,59.5,20,55,-1,67,15,0,5,53,5,0,0,0,91,59,1,98,9,1,8,0
2017,Indianapolis AlleyCats 2042,Spencer,26,11,230.5,326.9,128.5,53,102,-31,108,17,0,16,90,11,0,0,0,88,102,3,97,7,1,5.5,0
2017,Indianapolis AlleyCats 2043,Taco,1,1,7,10,0,0,7,0,1,0,0,0,1,0,0,0,0,100,1,0,100,1,0,0,0
2017,Indianapolis AlleyCats 2044,Travis,44,11,310,448.7,201,93,109,-21,393,22,0,36,371,29,0,0,0,92,324,0,100,15,53,7.1,6
2017,Indianapolis AlleyCats 2045,Wally,15,10,133,181.1,16,-6,117,-51,41,9,0,6,30,2,0,0,0,93,31,1,97,3,48,6.8,3
2017,Indianapolis AlleyCats 2046,Wenger,3,5,56,75.5,5,4,51,-31,14,1,0,0,13,1,0,0,0,92,14,0,100,3,0,0,0
2017,Indianapolis AlleyCats 2047,Will,1,3,43,65.6,2,-1,41,-19,8,0,0,0,8,1,0,0,0,88,8,1,89,3,4,8,0
2017,Indianapolis AlleyCats 2048,Zach,4,8,65,77,8,2,57,-37,17,1,0,2,15,1,0,0,0,93,16,0,100,2,2,7.4,1
2017,Indianapolis AlleyCats 2049,AVERAGE,11.4,6.8,119.5,,59.7,21.3,59.8,-20.6,90.5,8,0,8,82.3,7.7,0,0,0,85,73.2,1.4,96.2,4.5,7.8,,0.8
2017,Indianapolis AlleyCats 2050,TOTAL,,,,,,,,,2896,257,0,257,2633,246,0,0,1,,2342,45,,143,249,,24
2017,Jacksonville Cannons,Anonymous,0,0,0,0,0,0,0,0,5,0,0,2,6,0,0,0,0,100,2,2,50,0,22,3,0
2017,Jacksonville Cannons,Bullock,1,11,97.5,98.2,3,0,94.5,-47,78,1,0,3,77,5,0,0,0,94,66,0,100,2,50,6,5
2017,Jacksonville Cannons,Carleton,5,11,120,174.7,74,36,46,-16,108,3,0,2,103,2,0,0,0,98,73,0,100,2,0,0,0
2017,Jacksonville Cannons,Catron,26,9,226,299.2,184.5,107,41.5,1,191,12,0,15,181,5,0,0,0,97,185,1,99,5,0,0,0
2017,Jacksonville Cannons,Chard,7,11,115,143.5,5.5,-3,109.5,-47,32,4,0,2,27,2,0,0,0,93,29,1,97,4,2,7.1,0
2017,Jacksonville Cannons,Clarke,1,4,12,11.1,1,0,11,-4,3,0,0,0,3,0,0,0,0,100,3,0,100,1,0,0,0
2017,Jacksonville Cannons,Conklin,0,4,19.5,13,1,0,18.5,-9,2,1,0,0,1,1,0,0,0,0,2,0,100,0,0,0,0
2017,Jacksonville Cannons,Fairley,15,6,113,164.8,64.5,36,48.5,-15,104,11,0,4,93,5,0,0,0,95,67,0,100,5,20,5.7,2
2017,Jacksonville Cannons,Fioramon,1,5,32.5,41.5,2,-2,30.5,-24,16,0,0,0,15,1,0,0,0,93,14,1,93,3,0,0,0
2017,Jacksonville Cannons,Freystae,36,9,225.5,317.8,90.5,45,135,-50,169,31,0,12,139,9,0,0,0,94,165,7,96,9,0,0,0
2017,Jacksonville Cannons,Gaines,0,2,24.5,37.9,7,-2,17.5,-12,12,0,0,0,12,1,0,0,0,92,11,1,92,2,0,0,0
2017,Jacksonville Cannons,Gibson,9,7,131.5,189.3,116,58,15.5,2,79,6,0,5,73,2,0,0,0,97,78,0,100,0,0,0,0
2017,Jacksonville Cannons,Hickson,4,5,49,66,24,16,25,-9,42,1,0,2,41,3,1,0,0,90,20,0,100,5,0,0,0
2017,Jacksonville Cannons,Huston,40,10,224.5,360.3,188.5,92,36,-6,178,40,0,8,138,5,0,0,0,96,177,3,98,0,0,0,0
2017,Jacksonville Cannons,Ierardi,-2,2,16,12,0,0,16,-10,3,0,0,0,3,1,0,0,0,67,2,1,67,0,1,5.4,0
2017,Jacksonville Cannons,Koerner,4,9,127.5,162.3,9.5,-2,118,-63,22,1,0,2,21,0,0,0,0,100,21,2,91,3,0,0,0
2017,Jacksonville Cannons,Kunsa,12,7,148.5,240.2,124.5,74,24,1,230,10,0,14,217,14,0,0,0,94,189,1,99,3,0,0,0
2017,Jacksonville Cannons,Langdon,53,8,214.5,285.8,171.5,110,43,2,254,43,0,26,211,15,0,0,0,93,251,4,98,3,9,4.1,0
2017,Jacksonville Cannons,LaRocque,31,9,208,285.4,63.5,41,144.5,-45,228,8,0,29,221,8,0,0,0,96,187,1,99,3,12,6.2,0
2017,Jacksonville Cannons,Ley,25,11,263,418.3,241.5,122,21.5,8,632,18,0,36,613,37,2,0,0,94,578,0,100,10,0,0,0
2017,Jacksonville Cannons,McKelvey,8,8,144.5,206.8,82,22,62.5,-29,77,10,0,6,65,6,0,0,0,91,75,3,96,1,0,0,0
2017,Jacksonville Cannons,McKisic,-2,3,19.5,23.8,1,-1,18.5,-16,10,0,0,0,10,1,0,0,0,90,10,1,91,0,0,0,0
2017,Jacksonville Cannons,Patterso,0,1,10,5.7,0,0,10,-3,2,0,0,0,2,0,0,0,0,100,1,0,100,0,4,4,0
2017,Jacksonville Cannons,Perales,6,10,127.5,159,23.5,-3,104,-51,105,1,0,9,103,5,0,0,0,95,75,1,99,2,7,4.9,0
2017,Jacksonville Cannons,Polk,15,11,232.5,296.9,28.5,-2,204,-85,87,20,0,4,62,9,0,0,0,85,85,5,94,5,0,0,0
2017,Jacksonville Cannons,Poulos,0,1,11.5,21.9,8,0,3.5,-2,12,0,0,2,12,2,0,0,0,83,10,0,100,0,0,0,0
2017,Jacksonville Cannons,Repasky,2,3,53,80.9,37.5,3,15.5,-12,25,2,0,1,22,0,0,0,0,100,25,1,96,0,0,0,0
2017,Jacksonville Cannons,Roney,25,8,187,272.9,75.5,25,111.5,-32,265,7,0,30,262,16,0,0,0,94,217,4,98,8,0,0,0
2017,Jacksonville Cannons,Russell,2,5,43,38.1,1,-1,42,-31,20,1,0,1,19,0,0,0,0,100,16,0,100,0,0,0,0
2017,Jacksonville Cannons,Saffa,0,2,10.5,13.1,1,-1,9.5,-9,4,0,0,0,4,0,0,0,0,100,4,0,100,0,0,0,0
2017,Jacksonville Cannons,Schimmel,1,4,27.5,23.7,0,0,27.5,-16,11,0,0,0,10,0,0,0,0,100,10,0,100,1,0,0,0
2017,Jacksonville Cannons,Seuntjen,22,11,232,310.9,32.5,-1,199.5,-84,83,9,0,3,74,1,0,0,0,99,78,1,99,12,0,0,0
2017,Jacksonville Cannons,Sullivan,34,9,211,330.8,189.5,103,21.5,12,484,19,0,42,472,25,0,0,0,95,361,6,98,4,1,2.3,0
2017,Jacksonville Cannons,Travagli,5,10,146,177.3,9.5,-4,136.5,-60,75,3,0,2,70,7,0,0,0,90,57,0,100,7,127,6.3,10
2017,Jacksonville Cannons,AVERAGE,11.4,6.6,112.5,,54.8,25.5,57.7,-22.4,107.3,7.7,0,7.7,99.5,5.5,0.1,0,0,91.3,92.5,1.4,95.6,2.9,7.5,,0.5
2017,Jacksonville Cannons,TOTAL,,,,,,,,,3648,262,0,262,3382,188,3,0,0,,3144,47,,100,255,,17
2017,Los Angeles Aviators,Anonymous,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,100,0,0,0,0,0,0,0
2017,Los Angeles Aviators,Barnett,-2,10,165,204.4,23,0,142,-60,144,4,0,9,140,16,0,0,0,89,95,2,98,3,136,5.6,7
2017,Los Angeles Aviators,Bartholo,29,11,187.5,250.9,30,-1,157.5,-49,52,20,0,4,32,4,0,0,0,88,50,1,98,10,0,0,0
2017,Los Angeles Aviators,Beatty,33,11,247.5,343.3,234,114,13.5,3,541,10,0,35,530,12,1,0,0,98,471,1,100,2,0,0,0
2017,Los Angeles Aviators,Brooks S,1,8,178.5,254.6,171,70,7.5,-1,259,8,0,6,249,9,0,0,0,96,195,4,98,0,0,0,0
2017,Los Angeles Aviators,Doi T,15,8,195,258.3,105,52,90,-31,206,14,0,18,193,21,0,0,0,89,178,3,98,7,4,6.1,0
2017,Los Angeles Aviators,Drum A,2,2,20,22.1,3,1,17,-13,5,0,0,1,5,0,0,0,0,100,4,0,100,1,0,0,0
2017,Los Angeles Aviators,Elbogen,29,5,106,141.2,101,43,5,1,107,22,0,13,85,7,0,0,0,92,106,4,96,5,0,0,0
2017,Los Angeles Aviators,Ferguson,-5,4,45.5,53.7,6,-2,39.5,-20,38,0,0,1,37,5,0,0,0,86,28,1,97,0,33,6.7,3
2017,Los Angeles Aviators,Friedman,34,7,164,206.3,153,87,11,2,308,16,0,25,291,9,1,0,0,97,275,0,100,3,0,0,0
2017,Los Angeles Aviators,George B,39,11,235,326.1,223.5,108,11.5,2,301,30,0,17,271,10,1,0,0,96,296,5,98,8,0,0,0
2017,Los Angeles Aviators,Kiyoi,7,10,167,211.9,95.5,41,71.5,-24,163,14,0,5,148,10,0,0,0,93,152,4,97,2,0,0,0
2017,Los Angeles Aviators,Kohl A,7,6,94.5,117.7,8.5,-3,86,-36,28,4,0,0,24,0,0,0,0,100,27,0,100,3,0,0,0
2017,Los Angeles Aviators,Lai A,4,6,118,173.4,111,49,7,-1,259,2,0,8,257,6,0,0,0,98,173,0,100,0,0,0,0
2017,Los Angeles Aviators,Lissner,29,10,203.5,283.6,195,90,8.5,1,368,16,0,38,351,23,2,0,0,93,344,6,98,6,0,0,0
2017,Los Angeles Aviators,McDougal,24,8,150.5,181.5,24.5,1,126,-52,42,9,0,6,31,1,0,0,0,97,41,1,98,11,0,0,0
2017,Los Angeles Aviators,Mort J,19,10,155.5,213.2,18.5,-5,137,-59,41,6,0,8,35,4,0,0,0,89,38,0,100,9,3,6.1,1
2017,Los Angeles Aviators,Nguyen B,44,11,235,314.1,221.5,108,13.5,5,170,43,0,12,126,10,0,0,0,92,170,3,98,2,0,0,0
2017,Los Angeles Aviators,Padula A,10,8,109.5,135.1,8.5,-4,101,-29,35,3,0,3,31,3,0,0,0,90,34,1,97,8,1,5.9,0
2017,Los Angeles Aviators,Ransom N,10,10,155.5,212,60,19,95.5,-26,190,5,0,10,184,10,0,0,0,95,150,0,100,5,11,5.2,1
2017,Los Angeles Aviators,Schakner,5,4,53,62.8,7,1,46,-19,32,1,0,6,31,3,0,0,0,90,24,0,100,1,1,0,0
2017,Los Angeles Aviators,Severson,15,8,105.5,131.3,8,-2,97.5,-38,45,4,0,6,41,4,0,0,0,90,43,0,100,9,0,0,0
2017,Los Angeles Aviators,Steiner,21,11,225,285.3,42.5,1,182.5,-71,173,5,0,13,166,9,0,0,0,95,156,0,100,12,48,5.9,6
2017,Los Angeles Aviators,Theodore,33,11,209.5,267.2,42.5,-3,167,-45,72,19,0,6,52,4,0,0,0,92,65,3,96,15,0,0,0
2017,Los Angeles Aviators,Theologi,3,11,155.5,216.8,32.5,1,123,-36,148,1,0,9,145,8,1,0,0,94,101,2,98,4,27,6.9,3
2017,Los Angeles Aviators,Wang Kuo,7,9,135,168.3,15,-1,120,-38,65,5,0,6,59,7,0,0,0,88,60,0,100,3,0,0,0
2017,Los Angeles Aviators,Weaver A,15,10,145,185.6,14,-2,131,-58,63,8,0,4,55,1,0,0,0,98,60,1,98,5,0,0,0
2017,Los Angeles Aviators,AVERAGE,15.9,8.1,146.7,,72.4,28.3,74.4,-25.6,142.8,10,0,10,132.6,7.3,0.2,0,0,93.5,123.6,1.6,94.9,5,9.8,,0.8
2017,Los Angeles Aviators,TOTAL,,,,,,,,,3856,269,0,269,3580,196,6,0,0,,3336,42,,134,264,,21
2017,Madison Radicals ,A Brown,12,8,121,177.8,111,43,10,-3,273,3,0,15,272,5,1,0,0,98,226,2,99,2,0,0,0
2017,Madison Radicals ,Animal,9,4,58,86.3,52,25,6,0,112,3,0,8,111,3,0,0,0,97,91,1,99,2,0,0,0
2017,Madison Radicals ,Anonymous,2,0,0,0,0,0,0,0,6,1,0,1,5,0,0,0,0,100,3,0,100,0,1,0.8,0
2017,Madison Radicals ,Barker,5,5,70,105.1,61,31,9,5,106,11,0,2,95,6,0,0,0,94,106,2,98,0,0,0,0
2017,Madison Radicals ,Buddy,4,7,68,91,13,3,55,-14,20,4,0,2,16,0,0,0,0,100,18,2,90,0,4,5.9,0
2017,Madison Radicals ,Camp,41,10,167,243.8,152,71,15,1,215,34,0,18,180,9,0,0,0,95,209,3,99,1,0,0,0
2017,Madison Radicals ,Coolidge,37,11,189,260.4,80.5,36,108.5,-14,126,17,1,12,107,3,0,0,0,97,123,1,99,12,0,0,0
2017,Madison Radicals ,Debyl,2,1,7,15.5,1,-1,6,-2,2,1,0,1,1,0,0,0,0,100,2,0,100,0,0,0,0
2017,Madison Radicals ,Dirty,1,1,16,22,2,0,14,-5,7,1,0,1,6,2,0,0,0,67,7,0,100,1,0,0,0
2017,Madison Radicals ,Drews,1,4,44,61.6,17,8,27,-11,60,2,0,3,58,4,1,0,0,91,48,1,98,2,0,0,0
2017,Madison Radicals ,Everhart,10,8,166.5,232,45.5,10,121,-29,153,4,0,9,148,4,1,0,0,97,103,2,98,4,2,7.4,0
2017,Madison Radicals ,Graffy,36,9,212.5,336.1,43,6,169.5,-29,181,18,0,17,161,17,1,0,0,89,143,1,99,20,153,6,12
2017,Madison Radicals ,Hart,25,9,157,253.2,34.5,0,122.5,-12,165,11,0,16,153,5,1,0,0,96,124,2,98,6,1,7.2,0
2017,Madison Radicals ,Jdub,1,7,71.5,108.9,11.5,-1,60,-23,33,2,0,0,31,4,0,0,0,87,27,3,90,6,5,0,0
2017,Madison Radicals ,Johnson,7,3,39,51.6,36,27,3,1,29,6,0,2,23,0,0,0,0,100,29,2,94,1,0,0,0
2017,Madison Radicals ,K Brown,3,5,73.5,122.4,53,19,20.5,0,107,4,0,13,104,13,0,0,0,88,100,3,97,2,13,5.7,0
2017,Madison Radicals ,Kelly,0,3,27,45.1,1,-1,26,-8,12,0,0,0,11,0,0,0,0,100,12,1,92,1,0,0,0
2017,Madison Radicals ,Keren,3,5,60.5,98.1,52.5,31,8,-2,133,1,0,5,134,1,0,0,0,99,94,3,97,1,0,0,0
2017,Madison Radicals ,Knoche,25,7,130.5,211.2,14.5,-4,116,-22,37,12,0,3,25,0,0,0,0,100,35,3,92,13,0,0,0
2017,Madison Radicals ,KPS,40,12,241.5,360.5,52,15,189.5,-38,128,18,0,9,108,9,0,0,0,92,117,1,99,23,39,5.5,3
2017,Madison Radicals ,Luo,1,6,55,70.2,2,0,53,-24,37,1,0,4,35,7,0,0,0,80,33,0,100,3,4,7.1,0
2017,Madison Radicals ,Marty,11,9,85.5,117.5,5,1,80.5,-15,22,7,0,0,14,0,0,0,0,100,20,0,100,4,0,0,0
2017,Madison Radicals ,Maska,2,4,48,93.2,4,-1,44,0,18,2,0,1,16,3,0,0,0,81,17,1,94,3,0,0,0
2017,Madison Radicals ,Mason,8,11,98,150.2,9.5,-3,88.5,-34,11,4,0,0,7,0,0,0,0,100,10,1,91,5,0,0,0
2017,Madison Radicals ,Meshnick,34,9,236.5,341.4,49.5,13,187,-43,139,7,0,23,131,17,0,0,0,87,114,2,98,23,0,0,0
2017,Madison Radicals ,Meyer,4,3,33,51.6,7,-4,26,-10,7,0,0,1,7,0,0,0,0,100,6,0,100,3,0,0,0
2017,Madison Radicals ,Nelson,16,9,135,185.7,116,65,19,-1,236,7,0,18,231,9,0,0,0,96,172,3,98,3,0,0,0
2017,Madison Radicals ,Pruess,13,10,177,250.1,42,12,135,-24,133,7,0,10,127,11,0,0,0,91,101,0,100,7,14,5.6,0
2017,Madison Radicals ,Richgels,11,3,46.5,61.3,44,20,2.5,1,42,6,0,4,36,0,1,0,0,97,41,1,98,3,0,0,0
2017,Madison Radicals ,Scullion,4,8,102.5,148.6,60.5,18,42,-18,119,6,0,6,111,8,0,0,0,93,70,1,99,1,13,6.2,1
